#Organism/Name TaxID
Aureobasidium sp.
Rhodotorula sp.
Penicillium subrubescens
Pythium periplocum
Drosera capensis
Microbotryum saponariae
Euclidium syriacum
Conringia planisiliqua
Magnaporthe sp.
Magnaporthe sp.
Saccharomycopsis fibuligera
Aethina tumida
Citrus x
Cladosporium cladosporioides
Proctacanthus coquilletti
Saccharomycopsis fibuligera
Magnaporthe sp.
Magnaporthe sp.
Magnaporthe sp.
Colletotrichum chlorophyti
Grosmannia penicillata
Girardia tigrina
Sugiyamaella xylanicola
Symbiodinium microadriaticum
Talaromyces wortmannii
Trametes polyzona
Fomitopsis palustris
Alternaria consortialis
Trichoderma koningii
Lyophyllum decastes
Lyophyllum shimeji
Candida sp.
Ramalina peruviana
Smittium mucronatum
Smittium culicis
Stentor coeruleus
Psidium guajava
Erythrobasidium hasegawianum
Termitomyces sp.
Cephalotus follicularis
Gaeumannomyces tritici
Amanita phalloides
Amanita bisporigera
Zygosaccharomyces parabailii
Irpex lacteus
Salmacisia buchloeana
Emergomyces pasteurianus
Venturia carpophila
Penicillium sp.
Ficus carica
fungal sp.
Oithona nana
Pseudomyrmex gracilis
Juglans mandshurica
Hericium coralloides
Yamagishiella unicocca
Batrachochytrium salamandrivorans
Juglans cathayensis
Spongospora subterranea
Citrus cavaleriei
Atalantia buxifolia
Timema cristinae
Ceratocystis harringtonii
Huntiella bhutanensis
Nicotiana obtusifolia
Trichoderma guizhouense
Creolimax fragrantissima
Artocarpus camansi
Acanthamoeba comandoni
Patagioenas fasciata
Mus pahari
Lachancea sp.
Lachancea mirantina
[Candida] aaseri
Xerophyta viscosa
Rachicladosporium sp.
Rachicladosporium antarcticum
Apostichopus parvimensis
Penicillium vulpinum
Penicillium flavigenum
Penicillium antarcticum
Penicillium steckii
Penicillium coprophilum
Metschnikowia australis
Bathymodiolus platifrons
Modiolus philippinarum
Protostelium mycophagum
Tropilaelaps mercedesae
Enterocytozoon hepatopenaei
Phytophthora cactorum
Kretzschmaria deusta
Trypanosoma theileri
Entodinium caudatum
Enterospora canceri
Nothapodytes nimmoniana
Ligia exotica
Caridina multidentata
Auricularia auricula-judae
Fusarium praegraminearum
Calopteryx splendens
Spathaspora boniae
Babesia sp.
Phialophora verrucosa
Kockovaella imperatae
Nephila clavipes
Anaeromyces robustus
Hesseltinella vesiculosa
Piromyces finnis
Rhizoclosmatium globosum
Linderina pennispora
Neocallimastix californiae
Clohesyomyces aquaticus
Naematelia encephala
Pseudomassariella vexata
Protomyces lactucaedebilis
Lobosporangium transversale
Absidia repens
Spathaspora xylofermentans
Trametes coccinea
Yamadazyma laniorum
Acanthochromis polyacanthus
Emergomyces orientalis
Heliconius heurippa
Neruda aoede
Heliconius hecuba
Lasiodiplodia theobromae
Heliconius hierax
Laparus doris
Dothistroma pini
Mycosphaerella sp.
Ramularia endophylla
Heliconius wallacei
Heliconius xanthocles
Trebouxia sp.
Hypoxylon sp.
Hypoxylon sp.
Daldinia sp.
Hypoxylon sp.
Euroglyphus maynei
Thraustochytrium sp.
Grammothele lineata
Mycosphaerella populi
Macrocentrus cingulum
Saccharum spontaneum
Pecoramyces ruminatium
Melampsora allii-populina
Melampsora abietis-canadensis
Melampsora medusae
Melampsora aecidioides
Melampsora occidentalis
Plasmodium gonderi
Piromyces sp.
Geosmithia morbida
Rostrostelium ellipticum
Synstelium polycarpum
Coremiostelium polycephalum
Cavenderia deminutiva
Acytostelium leptosomum
Coprinopsis strossmayeri
Kazachstania saulgeensis
Klebsormidium nitens
Herrania umbratica
Nannopterum harrisi
Urile pelagicus
Nannopterum auritus
Colubraria reticulata
Curvularia sp.
Sclerotium cepivorum
Myriosclerotinia scirpicola
Myriosclerotinia curreyana
Monilinia aucupariae
Monilinia fructicola
Sclerotinia glacialis
Myriosclerotinia duriaeana
Actinidia eriantha
Fusarium pininemorale
Ophidiomyces ophiodiicola
Radix auricularia
Renilla reniformis
Patiriella regularis
Ophionereis fasciata
Sporophila hypoxantha
Fusarium euwallaceae
Cryphonectria radicalis
Calonectria leucothoes
Oscheius tipulae
Mamestra configurata
Fusarium udum
Torulaspora microellipsoides
Lepista sordida
Gaeumannomyces sp.
Euglossa dilemma
Marssonina coronariae
Diploscapter coronatus
Ooceraea biroi
[Candida] psychrophila
Geosmithia putterillii
Geosmithia flava
Rhizophlyctis rosea
Phytophthora megakarya
Lagenorhynchus obliquidens
Esteya vermicola
Himantopus himantopus
Aspergillus persii
Raffaelea quercus-mongolicae
Psammomys obesus
Crithidia bombi
Cercospora cf.
Drosophila obscura
Microbotryum intermedium
Drosophila nasuta
fungal sp.
Anas zonorhyncha
Knufia petricola
Geotrichum fermentans
Limonomyces culmigenus
Fusarium sp.
Fusarium hostae
Aspergillus turcosus
Solanum americanum
Crotalus pyrrhus
Elaphomyces granulatus
Lecanicillium sp.
Scheffersomyces stambukii
Scedosporium boydii
Dryococelus australis
Aspergillus thermomutatus
Calephelis nemesis
Calephelis virginiensis
Micractinium conductrix
Trichoderma koningiopsis
Phytophthora plurivora
Colletotrichum coccodes
Trichomalopsis sarcophagae
Peronospora effusa
Wickerhamiella sorbophila
Caenorhabditis latens
Bifiguratus adelaidae
Sigmodon hispidus
Capsicum baccatum
Chlorociboria aeruginascens
Thermophis baileyi
Nemopilema nomurai
Dentipellis sp.
Bipolaris cookei
Lagenidium giganteum
Auricularia heimuer
Diploscapter pachys
Xylaria sp.
Phytophthora colocasiae
Uria lomvia
Cinnamomum micranthum
Myocastor coypus
Lomentospora prolificans
Durio zibethinus
Eimeria falciformis
Armillaria gallica
Armillaria solidipes
Kalanchoe fedtschenkoi
Scenedesmus quadricauda
Laupala kohalensis
Colletotrichum fructicola
Diplocarpon rosae
Neoscytalidium dimidiatum
Cutaneotrichosporon arboriformis
Cutaneotrichosporon daszewskae
Vanrija fragicola
Cutaneotrichosporon cyanovorans
Chlamydomonas eustigma
Apodemus speciosus
Ramichloridium luteum
Metschnikowia kipukae
Penicillium janthinellum
[Candida] ipomoeae
Strix occidentalis
Metschnikowia colocasiae
Metschnikowia sp.
Metschnikowia shivogae
Metschnikowia sp.
Metschnikowia bowlesiae
Metschnikowia cubensis
Metschnikowia kamakouana
Metschnikowia hawaiiensis
Metschnikowia hibisci
Metschnikowia drakensbergensis
Metschnikowia proteae
Metschnikowia sp.
Metschnikowia aberdeeniae
Metschnikowia cerradonensis
Metschnikowia sp.
Metschnikowia matae
Metschnikowia santaceciliae
Metschnikowia dekortorum
Metschnikowia mauinuiana
Metschnikowia similis
Metschnikowia sp.
Metschnikowia hamakuensis
Metschnikowia arizonensis
Metschnikowia sp.
Metschnikowia sp.
Saccharomyces sp.
Penicillium sp.
Metschnikowia borealis
Metschnikowia lochheadii
Metschnikowia continentalis
Saxicola maurus
Juglans hindsii
Juglans nigra
Varroa jacobsoni
Rhizophora apiculata
Armillaria cepistipes
Rhizomucor pusillus
Leptidea sinapis
Saccharomycopsis fermentans
Saccharomycopsis fodiens
Octomys mimax
Helicocarpus griseus
Polytolypa hystricis
Fusarium commune
Ondatra zibethicus
Ophiocordyceps australis
Ophiocordyceps camponoti-rufipedis
Cordyceps sp.
Helotiales sp.
Anser brachyrhynchus
Besnoitia besnoiti
Sparassis latifolia
Cystoisospora suis
Colletotrichum truncatum
Phoronis australis
Notospermus geniculatus
Nectria sp.
Holacanthella duospinosa
Pereskia humboldtii
Pachycereus pringlei
Lophocereus schottii
Stenocereus thurberi
Calanus glacialis
Aspergillus arachidicola
Drosophila subobscura
Colletotrichum sansevieriae
Ichthyophonus hoferi
Viola pubescens
Xylaria striata
Apophysomyces variabilis
Handroanthus impetiginosus
Hypoxylon pulicicidum
Talaromyces adpressus
Piliocolobus tephrosceles
Raffaelea sp.
Ambrosiella xylebori
Raffaelea sulphurea
Fragosphaeria purpurea
Raffaelea lauricola
Ceratocystiopsis brevicomis
Raffaelea arxii
Raffaelea ambrosiae
Raffaelea albimanens
Clitarchus hookeri
Microcyclosporella mali
Mycosphaerelloides madeirae
Zasmidium citri-griseum
Zasmidium angulare
Microcyclospora pomicola
Prototheca stagnorum
Phellinus lamaoensis
Porodaedalea pini
Lecanicillium psalliotae
Plectus sambesii
Coniochaeta hoffmannii
Gamarada debralockiae
Melanaphis sacchari
Lepidotrigona ventralis
Monoraphidium sp.
Colletotrichum musae
Kokia drynarioides
Gossypioides kirkii
Corallochytrium limacisporum
Ichthyosporea sp.
Abeoforma whisleri
Pirum gemmata
Scedosporium dehoogii
Scytalidium lignicola
Phytophthora litchii
Symphodus melops
Exutisphaerella laricina
Nothophaeocryptopus gaeumannii
Alternaria solani
Malassezia vespertilionis
Spheniscus mendiculus
Kazachstania unispora
Saccostrea glomerata
Procambarus virginalis
Limosa lapponica
Spheniscus magellanicus
Spheniscus humboldti
Cercospora zeina
Anopheles aquasalis
Byssochlamys sp.
Pleurotus tuoliensis
Aspergillus candidus
Aspergillus steynii
Acridotheres javanicus
Verticillium nubilum
Verticillium klebahnii
Verticillium zaregamsianum
Verticillium isaacii
Aspergillus novofumigatus
Aspergillus campestris
Aspergillus taichungensis
Peronospora belbahrii
Psittacula krameri
Pezoloma ericae
Paramormyrops kingsleyae
Eulimnadia texana
Puccinia coronata
Cissus quadrangularis
Chrysochromulina parva
Cryptotermes secundus
Tetrabaena socialis
Ceratina australensis
[Candida] hawaiiana
Prototheca cutis
Babesia ovata
Metschnikowia drosophilae
[Candida] torresii
Metschnikowia sp.
Metschnikowia orientalis
Saccharomycopsis sp.
Coryphaenoides rupestris
Paramicrosporidium saccamoebae
Cicer echinospermum
Cicer reticulatum
Gopherus agassizii
Chlorella sp.
Tolypocladium capitatum
Cyanistes caeruleus
Solenodon paradoxus
Geum urbanum
Lachancea quebecensis
Acartia tonsa
Quercus suber
Monilinia polystroma
Pseudonectria foliicola
Stenocarpella maydis
Apostasia shenzhenica
Spathaspora sp.
Byssochlamys sp.
Parasponia andersonii
Trema orientale
Monilinia fructigena
Monilinia laxa
Phytophthora palmivora
Tolypocladium paradoxum
Penicillium sp.
Eurotiomycetes sp.
Ophiostoma ips
Hawksworthiomyces lignivorus
Glaciozyma antarctica
Rhodotorula kratochvilovae
Hexapoda sp.
Paratrypanosoma confusum
Erysiphe pulchra
Cladosporium sp.
Heterostelium album
Terrapene mexicana
[Candida] duobushaemulonis
[Candida] haemulonis
Nicotiana glauca
Aspergillus pseudoterreus
Cladonia uncialis
[Candida] pseudohaemulonis
Cercospora berteroae
Psilocybe cyanescens
Pleurotus citrinopileatus
Haematococcus lacustris
Pleurotus platypus
Vanessa tameamea
Gymnopilus dilepis
Panaeolus cyanescens
fungal sp.
Psoroptes ovis
Rutstroemia sp.
Rutstroemia sp.
Rutstroemia sp.
Culicoides sonorensis
Rotaria macrura
Aplysina aerophoba
Cassiopea xamachana
Crithidia expoeki
Trametes villosa
Gastrodia elata
Trichosporon akiyoshidainum
Paralagenidium karlingii
Fusarium beomiforme
Fusarium burgessii
Fusarium algeriense
Arthonia radiata
Ilyonectria mors-panacis
Ustilago tritici
Curvularia geniculata
Cercospora nicotianae
Giraffa tippelskirchi
Heterobasidion parviporum
Rhizopogon fuscorubens
Uromyces transversalis
Rhizopogon parksii
Rhizopogon vulgaris
Rhizopogon villosulus
Sericostoma sp.
Eurotiomycetes sp.
Eurotiomycetes sp.
Pseudozyma sp.
Moesziomyces sp.
Moesziomyces sp.
Rhizopogon rudus
Rhizopogon sp.
Rhizopogon hawkerae
Pezicula radicicola
Trichoderma brevicompactum
Trichothecium sympodiale
Trichoderma arundinaceum
Trichothecium roseum
Trichothecium ovalisporum
Paramyrothecium roridum
Microcyclospora tardicrescens
Fusarium longipes
Fusarium sp.
Medauroidea extradentata
Juglanconis sp.
Elsinoe australis
Mora moro
Juglanconis oblonga
Pyricularia pennisetigena
Hanseniaspora sp.
Noctilio leporinus
Cordyceps tenuipes
Coniella lustricola
Planoprotostelium fungivorum
Selaginella tamariscina
Trichoderma citrinoviride
Huntiella decipiens
Zygosaccharomyces kombuchaensis
Starmerella magnoliae
Fusarium tricinctum
Wickerhamiella galacta
Pseudohalonectria lignicola
Magnaporthiopsis incrustans
Nakataea oryzae
Magnaporthiopsis rhizophila
Ophioceras dolichostomum
Leucosporidium scottii
Paykullia maculata
Escovopsis sp.
Escovopsis sp.
Escovopsis sp.
Escovopsis sp.
Escovopsis sp.
Lecanicillium sp.
Arachis monticola
Xanthoceras sorbifolium
Ramalina intermedia
Bretziella fagacearum
Temnothorax curvispinosus
Prototheca zopfii
Cadophora sp.
Periconia macrospinosa
Sarocladium strictum
Licmophora abbreviata
Thielaviopsis ethacetica
Thielaviopsis euricoi
Byssochlamys nivea
Aspergillus neoellipticus
Takashimella koratensis
Cutaneotrichosporon dermatis
Takashimella tepidaria
Cutaneotrichosporon mucoides
Osmerus eperlanus
Borostomias antarcticus
Parasudis fraserbrunneri
Guentherus altivela
Benthosema glaciale
Typhlichthys subterraneus
Cyttopsis rosea
Bregmaceros cantori
Merluccius polli
Merluccius capensis
Melanonus zugmayeri
Muraenolepis marmoratus
Trachyrincus scabrus
Laemonema laureysi
Bathygadus melanobranchus
Macrourus berglax
Malacocephalus occidentalis
Phycis blennoides
Phycis phycis
Molva molva
Brosme brosme
Trisopterus minutus
Gadiculus argenteus
Zygosaccharomyces pseudobailii
Aphanomyces stellatus
Eudorina sp.
Papilio memnon
Colletotrichum sp.
Nadsonia starkeyi-henricii
Pterocarya stenoptera
Juglans microcarpa
Cordylochernes scorpioides
Empidonax traillii
Setaria equina
Juglanconis juglandina
Cordyceps pruinosa
Calonectria naviculata
Aleochara bilineata
Goniozus legneri
Ganoderma tsugae
Morchella septimelata
Aphaenogaster ashmeadi
Aphaenogaster fulva
Aphaenogaster rudis
Aphaenogaster miamiana
Aphaenogaster floridana
Aphaenogaster picea
Furculomyces boomerangus
Smittium simulii
Smittium megazygosporum
Smittium angustum
Regalecus glesne
Myripristis jacobus
Holocentrus rufus
Neoniphon sammara
Acanthochaenus luetkenii
Brotula barbata
Lamprogrammus exutus
Carapus acus
Chatrabus melanurus
Lesueurigobius sanzi
Metschnikowia aff.
Myoxocephalus scorpius
Sebastes norvegicus
Spondyliosoma cantharus
Antennarius striatus
Selene dorsalis
Parablennius parvicornis
Chromis chromis
Pseudochromis fuscus
Calvadosia cruxmelitensis
Aphanomyces euteiches
Penicillium sp.
Lacerta viridis
Aspergillus sp.
Penicillium sp.
Fusarium venenatum
Aspergillus sp.
Cuscuta campestris
Pristionchus exspectatus
Jaminaea rosea
Meira miltonrushii
Ceraceosorus guamensis
Pseudomicrostroma glucosiphilum
Clarireedia homoeocarpa
Tilletiopsis washingtonensis
Acaromyces ingoldii
Tuber magnatum
Porites rus
Solanum verrucosum
Pseudevernia furfuracea
Evernia prunastri
Aspergillus eucalypticola
Aspergillus sclerotioniger
Aspergillus heteromorphus
Testicularia cyperi
Raphidocelis subcapitata
Rhizophagus clarus
Aspergillus vadensis
Aspergillus lacticoffeatus
Aspergillus saccharolyticus
Aspergillus neoniger
Aspergillus uvarum
Aspergillus ellipticus
Aspergillus sclerotiicarbonarius
Blastomyces sp.
Acrobeloides nanus
Peterozyma xylosa
Saturnispora dispora
Citeromyces matritensis
Nakazawaea wickerhamii
Ambrosiozyma philentoma
Saccharomycopsis capsularis
Lasallia hispanica
Dryas drummondii
Purshia tridentata
Nissolia schottii
Chamaecrista fasciculata
Ochetophila trinervis
Mimosa pudica
Begonia fuchsioides
Cercis canadensis
Aspergillus indologenus
Aspergillus violaceofuscus
Aspergillus brunneoviolaceus
Aspergillus piperis
Aspergillus aculeatinus
Aspergillus japonicus
Athene cunicularia
Aspergillus fijiensis
Aspergillus costaricaensis
Aspergillus ibericus
Aspergillus homomorphus
Microbotryum silenes-dioicae
Simochromis diagramma
Argania spinosa
Cuscuta australis
Brassica cretica
Sipha flava
Phellinidium pouzarii
Blastomyces parvus
Pygoscelis papua
Diutina catenulata
Hemignathus virens
Lednia tumana
Russula lepida
Cantharellus appalachiensis
Ipomoea triloba
Russula abietina
Russula foetens
Cantharellus lutescens
Leptosphaeria biglobosa
Zygosaccharomyces sapae
Cecidostiba fungosa
Cecidostiba semifascia
Eupelmus annulatus
Ormyrus nitidulus
Ormyrus pomaceus
Synergus umbraculus
Synergus japonicus
Torymus geranii
Violaceomyces palustris
Eupelmus urozonus
Megastigmus dorsalis
Megastigmus stigmatizans
Danionella dracula
Calamus simplicifolius
Malbranchea cinnamomea
Sarcodon sp.
Termitomyces sp.
Hygrophorus russula
Pleurotus tuber-regium
Butyriboletus roseoflavus
Coprinus comatus
Boletus speciosus
Caloboletus calopus
Auricularia polytricha
Xerocomus impolitus
Pristionchus arcanus
Pristionchus maxplancki
Pristionchus entomophagus
Parapristionchus giblindavisi
Fusarium sp.
Pyrrhoderma noxium
Aspergillus unguis
Termitomyces sp.
Suillus pictus
Boletus sp.
Collybia sp.
Tricholoma saponaceum
Tuber umbilicatum
Suillus placidus
Termitomyces heimii
Tricholoma bakamatsutake
Russula sp.
Termitomyces sp.
Sarcodon aspratus
Suillus sp.
Boletus sp.
Lactifluus pinguis
Tricholoma flavovirens
Russula aff.
Penstemon barbatus
Lactifluus hygrophoroides
Hymenopellis radicata
Megacollybia marginata
Lactarius indigo
Hymenopellis chiangmaiae
Hygrophorus pudorinus
Lactarius sp.
Stropharia rugosoannulata
Cantharellus cinnabarinus
Ramaria sp.
Albatrellus ellisii
Pholiota microspora
Chroogomphus rutilus
Gomphus sp.
Morchella eximia
Lactarius volemus
Lactarius trivialis
Albatrellus sp.
Lactarius piperatus
Lactifluus rugatus
Tricholoma sp.
Macrolepiota dolichaula
Lactarius echinatus
Lactarius hatsudake
Retiboletus ornatipes
Lactarius sp.
Boletus subvelutipes
Lactarius deliciosus
Neoboletus magnificus
Neoboletus brunneissimus
Boletus bicolor
Tylopilus plumbeoviolaceoides
Thelephora aurantiotincta
Tricholoma terreum
Suillus alpinus
Chiua virens
Pulveroboletus ravenelii
Ramaria cf.
Termitomyces eurrhizus
Amanita pseudoporphyria
Tuber calosporum
Agrocybe cylindracea
Rhizopus azygosporus
Gomphus bonarii
Drosophila athabasca
Nothoprocta perdicaria
Apteryx rowi
Naegleria lovaniensis
Trichoplax sp.
Sphaceloma murrayae
Pichia norvegensis
Pichia fermentans
Ophiocordyceps sp.
Ophiocordyceps sp.
Aspergillus welwitschiae
Glossosoma conforme
Cystobasidiaceae sp.
Aspergillus phoenicis
Fusarium fracticaudum
Quillaja saponaria
Mus spicilegus
Globobulimina sp.
Ageneiosus marmoratus
Coleophoma crateriformis
Aspergillus mulundensis
Coleophoma cylindrospora
Bos indicus
Talaromyces borbonicus
Phialophora cf.
Crypturellus cinnamomeus
Neonectria hederae
Corinectria fuckeliana
Neonectria punicea
Colletotrichum lentis
Echium plantagineum
Aquanectria penicillioides
Articulospora tetracladia
Xylaria polymorpha
Xylaria longipes
Mucuna pruriens
Metschnikowia reukaufii
Aspergillus tanneri
Chara braunii
Yarrowia bubula
Harmonia axyridis
Yarrowia divulgata
Yarrowia hollandica
Yarrowia osloensis
Yarrowia porcina
Yarrowia yakushimensis
Saccharomyces jurei
Crotalus viridis
Syrmaticus mikado
Trichoderma atrobrunneum
Hondaea fermentalgiana
Yamadazyma tenuis
Candida hispaniensis
Morchella importuna
Ceratocystis smalleyi
Trifolium medium
Phaeosphaeria sp.
Parastagonospora avenaria
Phaeosphaeria sp.
Eonycteris spelaea
Cetradonia linearis
Hymenoscyphus linearis
Rhizophagus sp.
Arthrocladium fulminans
Cladosporium phlei
Protomyces sp.
Trebouxiophyceae sp.
Kipferlia bialata
Coccinella septempunctata
Ulva mutabilis
Magnolia ashei
Alternaria sp.
Morone chrysops
Hymenoscyphus occultus
Micoletzkya japonica
Pristionchus japonicus
Pristionchus mayeri
Pristionchus fissidentatus
Hyposmocoma kahamanoa
Solenopsis fugax
Pseudonaja textilis
Metchnikovella incurvata
Tuber microsphaerosporum
Tricholoma sp.
Goniomonas avonlea
Aspergillus spinulosporus
Mixornis gularis
Aspergillus sclerotialis
Salvator merianae
Chelonoidis abingdonii
Duddingtonia flagrans
Fusarium metavorans
Caulochytrium protostelioides
Piptocephalis cylindrospora
Thamnocephalis sphaerospora
Syncephalis pseudoplumigaleata
Dimargaris cristalligena
Coniochaeta pulveracea
Blyttiomyces helicus
Plasmopara obducens
Leishmania lainsoni
Picocystis sp.
Microbotryum silenes-acaulis
Pallidocercospora crystallina
Golovinomyces cichoracearum
Electrophorus electricus
Hyaloscypha variabilis
Meliniomyces bicolor
Heterostelium multicystogenum
Euschistus heros
Speleostelium caveatum
Kluyveromyces nonfermentans
Fusarium sp.
Thielaviopsis basicola
Komagataella pseudopastoris
Zygotorulaspora mrakii
Zygotorulaspora florentina
Megathymus ursus
Trypanosomatidae sp.
Meyerozyma sp.
Spathaspora sp.
Plasmopara muralis
Pogostemon cablin
Dinothrombium tinctorium
Erythrura gouldiae
Marmota flaviventris
Nothophytophthora sp.
Oidium neolycopersici
Rhopalosiphum maidis
Hirundo rustica
Venturia aucupariae
Fusarium incarnatum
Ogataea henricii
Ambrosiozyma ambrosiae
Komagataella populi
Starmera quercuum
Spencermartinsiella europaea
Priceomyces medius
Sporopachydermia lactativora
Saturnispora mendoncae
Saturnispora serradocipensis
Saturnispora zaruensis
Pichia occidentalis
Pichia nakasei
[Candida] athensensis
Pichia heedii
Diddensiella caesifluorescens
Kodamaea laetipori
Ogataea nitratoaversa
Blastobotrys raffinosifermentans
Ambrosiozyma vanderkliftii
Blastobotrys serpentis
Blastobotrys peoriensis
Wickerhamiella cacticola
Blastobotrys americana
Blastobotrys mokoenaii
Blastobotrys muscicola
Lipomyces suomiensis
Lipomyces mesembrius
Lipomyces doorenjongii
Lipomyces japonicus
Lipomyces kononenkoae
Tetrapisispora iriomotensis
Lipomyces lipofer
Peterozyma toletana
Tetrapisispora namnaoensis
Ogataea trehaloabstinens
Ogataea kodamae
Ogataea ramenticola
Ogataea minuta
Ogataea glucozyma
Ogataea methylivora
Ogataea nonfermentans
Ogataea naganishii
Kuraishia ogatae
Kuraishia molischiana
Nakazawaea holstii
Danielozyma ontarioensis
Deakozyma indianensis
Ambrosiozyma oregonensis
Hanseniaspora clermontiae
Cyberlindnera mrakii
Suhomyces pyralidae
Suhomyces canberraensis
Teunomyces kruisii
Teunomyces cretensis
Teunomyces gatunensis
[Candida] montana
Ambrosiozyma maleeae
Citeromyces hawaiiensis
Barnettozyma hawaiiensis
Barnettozyma populi
Candida incommunis
Yamadazyma nakazawae
Cephaloascus albidus
Tortispora starmeri
Wickerhamomyces hampshirensis
Trigonopsis vinaria
Priceomyces castillae
Pichia terricola
[Candida] fragi
Cyberlindnera petersonii
Hyphopichia heimii
[Candida] ponderosae
Yamadazyma philogaea
[Candida] blattae
Yamadazyma scolyti
Trigonopsis variabilis
Kurtzmaniella cleridarum
Phaffomyces opuntiae
Tortispora ganteri
Phaffomyces thermotolerans
Saturnispora hagleri
[Candida] stellimalicola
Kregervanrija delftensis
Phaffomyces antillensis
Saturnispora silvae
Saturnispora saitoi
Ogataea populi-albae
[Candida] schatavii
Pichia exigua
[Candida] restingae
Blastobotrys proliferans
Aciculoconidium aculeatum
Kregervanrija fluxuum
Lipomyces oligophaga
Dipodascus albidus
Lipomyces arxii
Ogataea pini
Ogataea trehalophila
Tetrapisispora fleetii
Ogataea pilisensis
Candida freyschussii
Cyberlindnera misumaiensis
[Candida] oregonensis
Clavispora fructus
Cephaloascus fragrans
Suhomyces emberorum
Barnettozyma pratensis
Ambrosiozyma pseudovanderkliftii
Barnettozyma salicaria
Wickerhamomyces bovis
Zygoascus ofunaensis
Yueomyces sinensis
Torulaspora maleeae
Wickerhamomyces alni
Middelhovenomyces tepae
Kodamaea ohmeri
[Candida] orba
Starmera amethionina
[Candida] rhagii
[Candida] gotoi
[Candida] mycetangii
Cyberlindnera xylosilytica
[Candida] heveicola
Hanseniaspora pseudoguilliermondii
Kazachstania rosinii
Hanseniaspora singularis
Cyberlindnera maclurae
Kazachstania kunashirensis
Kazachstania transvaalensis
Kazachstania aerobia
Kazachstania viticola
Debaryomyces nepalensis
Kazachstania bromeliacearum
Debaryomyces maramus
Kazachstania turicensis
Dipodascus geniculatus
[Candida] tammaniensis
[Candida] wancherniae
[Candida] ascalaphidarum
Cyberlindnera americana
[Candida] golubevii
Kazachstania intestinalis
[Kloeckera] hatyaiensis
Kazachstania taianensis
Kazachstania siamensis
Kazachstania spencerorum
Kazachstania solicola
Debaryomyces prosopidis
[Candida] gorgasii
Kazachstania martiniae
Magnaporthales sp.
Debaryomyces subglobosus
Martiniozyma abiesophila
Citeromyces siamensis
Blastobotrys niveus
Botryozyma nematodophila
Priceomyces carsonii
Ogataea zsoltii
Cyberlindnera saturnus
Kazachstania yakushimaensis
Podospora comata
Venturia asperata
Pseudonectria buxi
Coccinonectria pachysandricola
Chaetothyriales sp.
Polymyxa betae
Ganoderma australe
Fusarium kuroshium
Phialosimplex sp.
Chaetothyriales sp.
Chaetothyriales sp.
Chaetothyriales sp.
Semibalanus balanoides
Nomia melanderi
Paradisaea rubra
Diphyllodes magnificus
Parotia lawesii
Cicinnurus regius
Paradisaea raggiana
Coffea eugenioides
Aspergillus sp.
Aspergillus sp.
Trypanosoma conorhini
Lepidurus arcticus
Lepidurus apus
Protomyces macrosporus
Protomyces inundatus
Protomyces inouyei
Protomyces gravidus
Protomyces pachydermus
Anabarilius grahami
Valsa sordida
Cytospora leucostoma
Valsa malicola
Casuarina equisetifolia
Morchella conica
Penicillium sp.
Penicillium sp.
Sodiomyces alkalinus
Ascobolus immersus
Pythium guiyangense
Scytalidium sp.
Cuora mccordi
Sparassis crispa
Rhizomucor sp.
Hyphopichia pseudoburtonii
Neonectria sp.
Magnusiomyces capitatus
Pseudophaeomoniella oleicola
Torymus auratus
Eurytoma brunniventris
Eurytoma adleriae
Andricus inflator
Andricus grossulariae
Silphium perfoliatum
Andricus curvator
Andricus quercusramuli
Neuroterus quercusbaccarum
Cyanodermella asteris
Abrus precatorius
Saitozyma podzolica
Pipra filicauda
Fusarium sp.
Fusarium sp.
Fusarium sp.
Fusarium sp.
Fusarium ambrosium
Corapipo altera
Amazona collaria
Jimgerdemannia lactiflua
Exophiala lecanii-corni
Brevipalpus yothersi
Pseudoneuroterus saliens
Pinctada imbricata
Drosophila guanche
Oidium heveae
Moniliella sp.
Breviolum minutum
Proliferodiscus dingleyae
Ploettnerulaceae sp.
Phialocephala sp.
Arachnopeziza araneosa
Hyphodiscus sp.
Neobulgaria alba
Hymenotorrendiella dingleyae
Neopelma chrysocephalum
Morbakka virulenta
Musa schizocarpa
Beroe ovata
Endogone sp.
Mycena citricolor
Jimgerdemannia flammicorona
Pseudoperonospora humuli
Aureobasidium sp.
Jaltomata sinuosa
Taphrina sp.
Tubulinosema ratisbonensis
Hydrophis cyanocinctus
Hydrophis hardwickii
Mungos mungo
Helogale parvula
Mirounga angustirostris
Cryptoprocta ferox
Suricata suricatta
Spilogale gracilis
Paradoxurus hermaphroditus
Pteronura brasiliensis
Mellivora capensis
Dipodomys stephensi
Xerus inauris
Catagonus wagneri
Zapus hudsonius
Ateles geoffroyi
Saguinus imperator
Scalopus aquaticus
Tragulus javanicus
Tadarida brasiliensis
Takifugu bimaculatus
Verruconis sp.
Malassezia sp.
Exophiala sp.
Miniopterus schreibersii
Mormoops blainvillei
Pipistrellus pipistrellus
Murina aurata
Pithecia pithecia
Micronycteris hirsuta
Microgale talazaci
Hemitragus hylocrius
Onychomys torridus
Heterohyrax brucei
Hystrix cristata
Petromus typicus
Muscardinus avellanarius
Mesoplodon bidens
Ctenodactylus gundi
Dolichotis patagonum
Macroglossus sobrinus
Hipposideros galeritus
Hydrochoerus hydrochaeris
